"band_id","b_age_code","b_sex_code","banding_day","banding_month","banding_year","l_d"
113831672,1,4,27,6,2011,"alive"
113831673,1,4,27,6,2011,"alive"
113831675,1,4,27,6,2011,"alive"
113831676,1,4,27,6,2011,"alive"
113831677,1,5,27,6,2011,"alive"
113831678,1,4,27,6,2011,"alive"
113831679,1,5,27,6,2011,"alive"
113831680,1,5,27,6,2011,"alive"
113831681,1,4,27,6,2011,"alive"
113831682,1,4,27,6,2011,"alive"
113831683,1,5,27,6,2011,"alive"
113831684,1,5,27,6,2011,"alive"
113831685,1,4,27,6,2011,"alive"
113831686,1,4,27,6,2011,"alive"
113831687,1,5,27,6,2011,"alive"
113831688,1,4,27,6,2011,"alive"
113831689,1,4,27,6,2011,"alive"
113831691,1,5,27,6,2011,"alive"
113831692,1,4,27,6,2011,"alive"
113831693,1,4,27,6,2011,"alive"
113831694,1,5,27,6,2011,"alive"
113831695,1,4,27,6,2011,"alive"
113831696,1,5,27,6,2011,"alive"
113831697,2,4,27,6,2011,"alive"
113831698,2,5,27,6,2011,"alive"
113831699,1,4,27,6,2011,"alive"
113831700,1,4,27,6,2011,"alive"
113831701,1,5,27,6,2011,"alive"
113831702,1,4,27,6,2011,"alive"
113831703,1,4,27,6,2011,"alive"
113831705,1,4,27,6,2011,"alive"
113831706,1,5,27,6,2011,"alive"
113831707,1,4,27,6,2011,"alive"
113831708,1,4,27,6,2011,"alive"
113831709,1,5,27,6,2011,"alive"
113831710,1,4,27,6,2011,"alive"
113831711,2,4,27,6,2011,"alive"
113831712,1,5,27,6,2011,"alive"
113831713,1,5,27,6,2011,"alive"
113831714,1,4,27,6,2011,"alive"
113831715,1,4,27,6,2011,"alive"
113831716,1,4,27,6,2011,"alive"
113831717,1,5,27,6,2011,"alive"
113831718,1,4,27,6,2011,"alive"
113831719,1,5,27,6,2011,"alive"
113831720,1,4,27,6,2011,"alive"
113831721,1,4,27,6,2011,"alive"
113831722,1,4,27,6,2011,"alive"
113831723,1,5,27,6,2011,"alive"
113831724,2,5,27,6,2011,"alive"
113831725,1,4,27,6,2011,"alive"
113831726,1,4,27,6,2011,"alive"
113831727,1,5,27,6,2011,"alive"
113831728,1,4,28,6,2011,"alive"
113831729,1,5,28,6,2011,"alive"
113831731,1,4,28,6,2011,"alive"
113831732,1,4,28,6,2011,"alive"
113831733,1,4,28,6,2011,"alive"
113831734,1,5,28,6,2011,"alive"
113831735,1,5,28,6,2011,"alive"
113831736,1,4,28,6,2011,"alive"
113831737,1,5,28,6,2011,"alive"
113831738,1,5,28,6,2011,"alive"
113831739,1,5,28,6,2011,"alive"
113831740,1,5,28,6,2011,"alive"
113831741,1,5,28,6,2011,"alive"
113831742,1,5,28,6,2011,"alive"
113831743,1,4,28,6,2011,"alive"
113831744,1,4,28,6,2011,"alive"
113831745,1,5,28,6,2011,"alive"
113831746,1,4,28,6,2011,"alive"
113831747,2,5,28,6,2011,"alive"
113831748,1,5,28,6,2011,"alive"
113831749,1,5,28,6,2011,"alive"
113831750,2,5,28,6,2011,"alive"
113831751,1,4,28,6,2011,"alive"
113831752,1,5,28,6,2011,"alive"
113831753,2,5,28,6,2011,"alive"
113831754,1,5,28,6,2011,"alive"
113831755,1,5,28,6,2011,"alive"
113831756,1,5,28,6,2011,"alive"
113831757,1,4,28,6,2011,"alive"
113831758,1,4,28,6,2011,"alive"
113831759,1,5,28,6,2011,"alive"
113831760,1,5,28,6,2011,"alive"
113831762,1,4,28,6,2011,"alive"
113831763,1,5,28,6,2011,"alive"
113831764,2,5,28,6,2011,"alive"
113831765,1,4,28,6,2011,"alive"
113831766,1,4,28,6,2011,"alive"
113831767,1,5,28,6,2011,"alive"
113831768,1,5,28,6,2011,"alive"
113831769,1,5,28,6,2011,"alive"
113831770,1,5,28,6,2011,"alive"
113831771,1,4,28,6,2011,"alive"
113831772,1,5,28,6,2011,"alive"
113831773,1,5,28,6,2011,"alive"
113831774,1,5,28,6,2011,"alive"
113831775,1,4,28,6,2011,"alive"
113831776,1,4,28,6,2011,"alive"
113831777,1,4,28,6,2011,"alive"
113831778,1,4,28,6,2011,"alive"
113831779,1,4,28,6,2011,"alive"
113831780,1,5,28,6,2011,"alive"
113831781,1,5,28,6,2011,"alive"
113831782,1,5,28,6,2011,"alive"
113831783,1,4,28,6,2011,"alive"
113831784,1,5,28,6,2011,"alive"
113831786,1,4,28,6,2011,"alive"
113831788,1,5,28,6,2011,"alive"
113831789,1,5,28,6,2011,"alive"
113831790,1,4,28,6,2011,"alive"
113831791,1,4,28,6,2011,"alive"
113831793,1,5,28,6,2011,"alive"
113831794,1,4,28,6,2011,"alive"
113831795,1,4,28,6,2011,"alive"
113831797,1,4,28,6,2011,"alive"
113831798,2,4,28,6,2011,"alive"
113831800,1,4,28,6,2011,"alive"
113842301,1,5,28,6,2011,"alive"
113842302,1,4,28,6,2011,"alive"
113842303,1,5,28,6,2011,"alive"
113842304,1,5,28,6,2011,"alive"
113842306,1,4,28,6,2011,"alive"
113842307,1,5,28,6,2011,"alive"
113842308,1,5,28,6,2011,"alive"
113842309,1,4,28,6,2011,"alive"
113842310,1,4,28,6,2011,"alive"
113842311,1,4,28,6,2011,"alive"
113842312,1,5,28,6,2011,"alive"
113842313,1,4,28,6,2011,"alive"
113842314,1,5,28,6,2011,"alive"
113842316,1,4,28,6,2011,"alive"
113842317,1,4,28,6,2011,"alive"
113842318,1,4,28,6,2011,"alive"
113842319,1,4,28,6,2011,"alive"
113842320,1,4,28,6,2011,"alive"
113842321,1,4,28,6,2011,"alive"
113842323,1,5,28,6,2011,"alive"
113842324,1,4,28,6,2011,"alive"
113842326,1,5,28,6,2011,"alive"
113842327,1,4,28,6,2011,"alive"
113842328,1,5,28,6,2011,"alive"
113842330,1,5,28,6,2011,"alive"
113842331,1,4,28,6,2011,"alive"
113842332,1,4,28,6,2011,"alive"
113842333,1,5,28,6,2011,"alive"
113842335,2,4,28,6,2011,"alive"
113842336,1,5,28,6,2011,"alive"
113842337,1,4,28,6,2011,"alive"
113842339,1,4,28,6,2011,"alive"
113842340,1,5,28,6,2011,"alive"
113842342,1,5,28,6,2011,"alive"
113842343,1,4,28,6,2011,"alive"
113842344,1,5,28,6,2011,"alive"
113842345,1,5,28,6,2011,"alive"
113842347,1,4,28,6,2011,"alive"
113842348,2,5,28,6,2011,"alive"
113842349,1,4,28,6,2011,"alive"
113842351,1,5,28,6,2011,"alive"
113842352,1,4,28,6,2011,"alive"
113842353,1,4,28,6,2011,"alive"
113842354,1,4,28,6,2011,"alive"
113842355,1,4,28,6,2011,"alive"
113842356,1,5,28,6,2011,"alive"
113842357,1,4,28,6,2011,"alive"
113842358,2,4,28,6,2011,"alive"
113842359,1,5,28,6,2011,"alive"
113842360,1,4,28,6,2011,"alive"
113842361,1,4,28,6,2011,"alive"
113842362,1,5,28,6,2011,"alive"
113842364,1,5,28,6,2011,"alive"
113842365,1,4,28,6,2011,"alive"
113842366,1,5,28,6,2011,"alive"
113842368,1,4,28,6,2011,"alive"
113842369,1,5,28,6,2011,"alive"
113842370,1,4,28,6,2011,"alive"
113842371,1,4,28,6,2011,"alive"
113842372,1,4,28,6,2011,"alive"
113842373,1,4,28,6,2011,"alive"
113842374,1,5,28,6,2011,"alive"
113842375,1,5,28,6,2011,"alive"
113842376,1,4,28,6,2011,"alive"
113842377,1,5,28,6,2011,"alive"
113842378,1,5,28,6,2011,"alive"
113842379,1,4,28,6,2011,"alive"
113842380,1,5,28,6,2011,"alive"
113842381,1,4,28,6,2011,"alive"
113842382,1,4,28,6,2011,"alive"
113842383,1,4,28,6,2011,"alive"
113842384,1,4,28,6,2011,"alive"
113842385,1,4,28,6,2011,"alive"
113842386,1,5,28,6,2011,"alive"
113842387,2,4,28,6,2011,"alive"
113842388,1,4,28,6,2011,"alive"
113842389,1,4,28,6,2011,"alive"
113842390,1,4,28,6,2011,"alive"
113842391,1,4,28,6,2011,"alive"
113842392,1,5,28,6,2011,"alive"
113842393,1,4,28,6,2011,"alive"
113842394,1,4,28,6,2011,"alive"
113842395,1,4,28,6,2011,"alive"
113842396,1,4,28,6,2011,"alive"
113842398,1,4,28,6,2011,"alive"
113842399,1,5,28,6,2011,"alive"
113842400,1,4,28,6,2011,"alive"
113842401,1,5,28,6,2011,"alive"
113842402,1,5,28,6,2011,"alive"
113842403,1,5,28,6,2011,"alive"
113842404,1,4,28,6,2011,"alive"
113842405,1,4,28,6,2011,"alive"
113842406,1,4,28,6,2011,"alive"
113842407,1,4,28,6,2011,"alive"
113842408,1,5,28,6,2011,"alive"
113842409,1,5,28,6,2011,"alive"
113842410,1,4,28,6,2011,"alive"
113842411,2,4,28,6,2011,"alive"
113842412,1,5,28,6,2011,"alive"
113842413,1,4,28,6,2011,"alive"
113842414,1,4,28,6,2011,"alive"
113842415,1,5,28,6,2011,"alive"
113842416,1,4,28,6,2011,"alive"
113842417,1,4,28,6,2011,"alive"
113842418,2,4,28,6,2011,"alive"
113842419,1,5,28,6,2011,"alive"
113842420,1,4,28,6,2011,"alive"
113842421,1,5,28,6,2011,"alive"
113842422,2,4,28,6,2011,"alive"
113842423,1,5,28,6,2011,"alive"
113842424,1,5,28,6,2011,"alive"
113842425,1,5,28,6,2011,"alive"
113842426,1,5,28,6,2011,"alive"
113842427,1,5,28,6,2011,"alive"
113842428,1,4,28,6,2011,"alive"
113842429,2,4,28,6,2011,"alive"
113842430,1,4,28,6,2011,"alive"
113842431,1,5,28,6,2011,"alive"
113842432,1,5,28,6,2011,"alive"
113842433,2,4,28,6,2011,"alive"
113842434,1,5,28,6,2011,"alive"
113842435,1,5,28,6,2011,"alive"
113842436,1,4,28,6,2011,"alive"
113842437,1,5,28,6,2011,"alive"
113842438,1,5,28,6,2011,"alive"
113842439,1,4,28,6,2011,"alive"
113842440,1,5,28,6,2011,"alive"
113842441,1,4,28,6,2011,"alive"
113842442,1,5,28,6,2011,"alive"
113842443,1,5,28,6,2011,"alive"
113842444,1,5,28,6,2011,"alive"
113842445,1,4,28,6,2011,"alive"
113842446,1,4,28,6,2011,"alive"
113842447,1,4,28,6,2011,"alive"
113842448,1,4,28,6,2011,"alive"
113842449,1,4,28,6,2011,"alive"
113842450,1,4,28,6,2011,"alive"
113842451,1,4,28,6,2011,"alive"
113842452,1,5,28,6,2011,"alive"
113842453,1,5,28,6,2011,"alive"
113842454,1,5,28,6,2011,"alive"
113842455,1,4,28,6,2011,"alive"
113842456,1,5,28,6,2011,"alive"
113842457,1,5,28,6,2011,"alive"
113842458,1,5,28,6,2011,"alive"
113842459,1,4,28,6,2011,"alive"
113842460,1,4,28,6,2011,"alive"
113842461,1,4,28,6,2011,"alive"
113842462,1,5,28,6,2011,"alive"
113842463,1,5,28,6,2011,"alive"
113842464,1,4,28,6,2011,"alive"
113842465,1,5,28,6,2011,"alive"
113842466,1,4,28,6,2011,"alive"
113842467,1,5,28,6,2011,"alive"
113842468,1,5,28,6,2011,"alive"
113842469,1,4,28,6,2011,"alive"
113842470,1,5,28,6,2011,"alive"
113842471,2,4,28,6,2011,"alive"
113842472,1,5,28,6,2011,"alive"
113842473,1,4,28,6,2011,"alive"
113842474,1,5,28,6,2011,"alive"
113842475,1,4,28,6,2011,"alive"
113842476,1,4,28,6,2011,"alive"
113842477,1,4,28,6,2011,"alive"
113842478,1,5,28,6,2011,"alive"
113842479,1,5,28,6,2011,"alive"
113842480,1,5,28,6,2011,"alive"
113842481,1,4,28,6,2011,"alive"
113842482,1,4,28,6,2011,"alive"
113842483,1,5,28,6,2011,"alive"
113842484,1,4,28,6,2011,"alive"
113842485,1,5,28,6,2011,"alive"
113842486,1,4,28,6,2011,"alive"
113842487,1,4,28,6,2011,"alive"
113842488,1,5,28,6,2011,"alive"
113842489,1,4,28,6,2011,"alive"
113842490,1,5,28,6,2011,"alive"
113842491,1,4,28,6,2011,"alive"
113842492,1,5,28,6,2011,"alive"
113842493,1,4,28,6,2011,"alive"
113842494,1,5,28,6,2011,"alive"
113842495,1,5,28,6,2011,"alive"
113842496,1,4,28,6,2011,"alive"
113842497,1,5,28,6,2011,"alive"
113842498,1,5,28,6,2011,"alive"
113842500,1,4,28,6,2011,"alive"
113842501,1,4,28,6,2011,"alive"
113842502,1,5,28,6,2011,"alive"
113842504,1,4,28,6,2011,"alive"
113842505,1,4,28,6,2011,"alive"
113842506,1,4,28,6,2011,"alive"
113842507,1,5,28,6,2011,"alive"
113842508,1,5,28,6,2011,"alive"
113842509,1,5,28,6,2011,"alive"
113842510,1,5,28,6,2011,"alive"
113842511,1,4,28,6,2011,"alive"
113842512,1,5,28,6,2011,"alive"
113842513,1,4,28,6,2011,"alive"
113842514,1,5,28,6,2011,"alive"
113842515,1,4,28,6,2011,"alive"
113842516,1,5,28,6,2011,"alive"
113842517,1,4,28,6,2011,"alive"
113842518,1,4,28,6,2011,"alive"
113842519,1,4,28,6,2011,"alive"
113842520,1,4,28,6,2011,"alive"
113842521,1,4,28,6,2011,"alive"
113842522,1,5,28,6,2011,"alive"
113842523,1,4,28,6,2011,"alive"
113842524,1,4,28,6,2011,"alive"
113842525,1,4,28,6,2011,"alive"
113842526,1,4,28,6,2011,"alive"
113842527,1,4,28,6,2011,"alive"
113842528,1,5,28,6,2011,"alive"
113842530,1,4,28,6,2011,"alive"
113842531,1,5,28,6,2011,"alive"
113842532,1,5,28,6,2011,"alive"
113842533,1,5,28,6,2011,"alive"
113842534,1,5,28,6,2011,"alive"
113842535,1,5,28,6,2011,"alive"
113842536,1,4,28,6,2011,"alive"
113842537,1,5,28,6,2011,"alive"
113842538,1,4,28,6,2011,"alive"
113842539,1,5,28,6,2011,"alive"
113842540,1,5,28,6,2011,"alive"
113842541,1,4,28,6,2011,"alive"
113842542,1,4,28,6,2011,"alive"
113842543,1,4,28,6,2011,"alive"
113842544,1,5,28,6,2011,"alive"
113842545,1,4,28,6,2011,"alive"
113842546,1,4,28,6,2011,"alive"
113842547,1,5,28,6,2011,"alive"
113842548,1,4,28,6,2011,"alive"
113842549,1,5,28,6,2011,"alive"
113842551,1,4,28,6,2011,"alive"
113842552,1,4,28,6,2011,"alive"
113842553,1,4,28,6,2011,"alive"
113842554,1,5,28,6,2011,"alive"
113842555,1,4,28,6,2011,"alive"
113842556,1,5,28,6,2011,"alive"
113842557,1,4,28,6,2011,"alive"
113842558,1,4,28,6,2011,"alive"
113842559,1,4,28,6,2011,"alive"
113842562,1,5,28,6,2011,"alive"
113842563,1,4,28,6,2011,"alive"
113842564,1,4,28,6,2011,"alive"
113842565,1,5,28,6,2011,"alive"
113842566,1,5,28,6,2011,"alive"
113842567,1,5,28,6,2011,"alive"
113842568,1,4,28,6,2011,"alive"
113842569,1,4,28,6,2011,"alive"
113842570,1,4,28,6,2011,"alive"
113842571,1,4,28,6,2011,"alive"
113842572,1,5,28,6,2011,"alive"
113842573,1,4,28,6,2011,"alive"
113842574,1,4,28,6,2011,"alive"
113842575,1,5,28,6,2011,"alive"
113842576,1,4,28,6,2011,"alive"
113842578,1,5,28,6,2011,"alive"
113842581,1,4,28,6,2011,"alive"
113842582,1,4,28,6,2011,"alive"
113842583,1,4,28,6,2011,"alive"
113842584,1,5,28,6,2011,"alive"
113842585,1,4,28,6,2011,"alive"
113842586,1,4,28,6,2011,"alive"
113842587,1,5,28,6,2011,"alive"
113842588,1,4,28,6,2011,"alive"
113842589,1,4,28,6,2011,"alive"
113842590,1,4,28,6,2011,"alive"
113842591,1,5,28,6,2011,"alive"
113842592,1,5,28,6,2011,"alive"
113842593,1,4,28,6,2011,"alive"
113842595,1,4,28,6,2011,"alive"
113842596,1,4,28,6,2011,"alive"
113842597,1,5,28,6,2011,"alive"
113842598,1,4,28,6,2011,"alive"
113842599,1,5,28,6,2011,"alive"
113842600,1,5,28,6,2011,"alive"
113842601,1,5,28,6,2011,"alive"
113842602,1,5,28,6,2011,"alive"
113842608,1,4,28,6,2011,"alive"
113842609,1,4,28,6,2011,"alive"
113842610,1,5,28,6,2011,"alive"
113842611,1,4,28,6,2011,"alive"
113842612,1,5,28,6,2011,"alive"
113842614,1,4,28,6,2011,"alive"
113842616,1,5,28,6,2011,"alive"
113842617,1,4,28,6,2011,"alive"
113842618,1,5,28,6,2011,"alive"
113842620,1,5,28,6,2011,"alive"
113842621,1,4,28,6,2011,"alive"
113842622,1,5,28,6,2011,"alive"
113842625,1,5,28,6,2011,"alive"
113842626,1,4,28,6,2011,"alive"
113842627,1,4,28,6,2011,"alive"
113842631,1,5,28,6,2011,"alive"
113842632,1,4,28,6,2011,"alive"
113842634,1,4,28,6,2011,"alive"
113842635,1,5,28,6,2011,"alive"
113842636,1,5,28,6,2011,"alive"
113842637,1,5,28,6,2011,"alive"
113842638,1,4,28,6,2011,"alive"
113842639,1,5,28,6,2011,"alive"
113842640,1,5,28,6,2011,"alive"
113842642,1,4,28,6,2011,"alive"
113842643,1,4,28,6,2011,"alive"
113842644,1,4,28,6,2011,"alive"
113842645,1,4,28,6,2011,"alive"
113842647,1,4,28,6,2011,"alive"
113842649,1,4,28,6,2011,"alive"
113842650,1,4,28,6,2011,"alive"
113842651,1,4,28,6,2011,"alive"
113842652,1,4,28,6,2011,"alive"
113842653,1,4,28,6,2011,"alive"
113842654,1,5,28,6,2011,"alive"
113842655,1,5,28,6,2011,"alive"
113842656,1,5,28,6,2011,"alive"
113842657,1,5,28,6,2011,"alive"
113842658,1,4,28,6,2011,"alive"
113842659,1,4,28,6,2011,"alive"
113842660,1,4,28,6,2011,"alive"
113842661,1,4,28,6,2011,"alive"
113842662,1,4,28,6,2011,"alive"
113842665,1,5,28,6,2011,"alive"
113842666,1,4,28,6,2011,"alive"
113842667,1,4,28,6,2011,"alive"
113842668,1,4,28,6,2011,"alive"
113842669,1,4,28,6,2011,"alive"
113842670,1,4,28,6,2011,"alive"
113842672,1,4,28,6,2011,"alive"
113842675,1,5,28,6,2011,"alive"
113842676,1,4,28,6,2011,"alive"
113842677,1,5,28,6,2011,"alive"
113842678,1,4,28,6,2011,"alive"
113842680,1,4,28,6,2011,"alive"
113842681,1,4,28,6,2011,"alive"
113842683,1,5,28,6,2011,"alive"
113842684,2,5,28,6,2011,"alive"
113842685,2,5,28,6,2011,"alive"
113842686,2,4,28,6,2011,"alive"
113842687,2,4,28,6,2011,"alive"
113842688,2,4,28,6,2011,"alive"
113842689,2,5,28,6,2011,"alive"
113842690,2,5,28,6,2011,"alive"
113842691,2,5,28,6,2011,"alive"
113842692,1,5,28,6,2011,"alive"
113842693,1,5,28,6,2011,"alive"
113842694,1,5,28,6,2011,"alive"
113842695,1,4,28,6,2011,"alive"
113842696,1,5,28,6,2011,"alive"
113842697,1,4,28,6,2011,"alive"
113842698,1,5,28,6,2011,"alive"
113842699,1,5,28,6,2011,"alive"
113842700,1,5,28,6,2011,"alive"
113842701,1,4,1,7,2011,"alive"
113842702,1,5,1,7,2011,"alive"
113842703,2,4,1,7,2011,"alive"
113842704,1,5,1,7,2011,"alive"
113842705,1,5,1,7,2011,"alive"
113842706,1,5,1,7,2011,"alive"
113842707,1,4,1,7,2011,"alive"
113842708,1,5,1,7,2011,"alive"
113842709,1,4,1,7,2011,"alive"
113842710,1,5,1,7,2011,"alive"
113842711,1,4,1,7,2011,"alive"
113842712,1,4,1,7,2011,"alive"
113842713,1,4,1,7,2011,"alive"
113842714,1,4,1,7,2011,"alive"
113842716,1,5,1,7,2011,"alive"
113842717,1,4,1,7,2011,"alive"
113842718,1,5,1,7,2011,"alive"
113842719,2,5,1,7,2011,"alive"
113842720,1,4,1,7,2011,"alive"
113842721,1,4,1,7,2011,"alive"
113842722,1,4,1,7,2011,"alive"
113842723,1,4,1,7,2011,"alive"
113842724,1,4,1,7,2011,"alive"
113842726,1,4,1,7,2011,"alive"
113842727,1,4,1,7,2011,"alive"
113842728,1,5,1,7,2011,"alive"
113842729,1,4,1,7,2011,"alive"
113842730,1,4,1,7,2011,"alive"
113842731,1,5,1,7,2011,"alive"
113842732,1,4,1,7,2011,"alive"
113842733,1,5,1,7,2011,"alive"
113842734,1,5,1,7,2011,"alive"
113842735,1,5,1,7,2011,"alive"
113842737,2,4,1,7,2011,"alive"
113842738,1,5,1,7,2011,"alive"
113842739,1,4,1,7,2011,"alive"
113842740,1,4,1,7,2011,"alive"
113842741,1,4,1,7,2011,"alive"
113842742,2,5,1,7,2011,"alive"
113842744,1,4,1,7,2011,"alive"
113842745,1,5,1,7,2011,"alive"
113842746,1,5,1,7,2011,"alive"
113842747,1,5,1,7,2011,"alive"
113842748,2,5,1,7,2011,"alive"
113842749,2,5,1,7,2011,"alive"
113842750,1,4,1,7,2011,"alive"
113842751,1,5,1,7,2011,"alive"
113842752,2,5,1,7,2011,"alive"
113842753,2,5,1,7,2011,"alive"
113842754,1,5,1,7,2011,"alive"
113842755,1,5,1,7,2011,"alive"
113842756,1,4,1,7,2011,"alive"
113842757,1,5,1,7,2011,"alive"
113842758,1,4,1,7,2011,"alive"
113842759,1,5,1,7,2011,"alive"
113842760,1,4,1,7,2011,"alive"
113842761,2,5,1,7,2011,"alive"
113842763,1,4,1,7,2011,"alive"
113842764,1,5,1,7,2011,"alive"
113842765,1,4,1,7,2011,"alive"
113842766,1,4,1,7,2011,"alive"
113842767,1,4,1,7,2011,"alive"
113842769,1,5,1,7,2011,"alive"
113842770,1,4,1,7,2011,"alive"
113842771,1,5,1,7,2011,"alive"
113842773,1,5,1,7,2011,"alive"
113842774,1,4,1,7,2011,"alive"
113842775,1,5,1,7,2011,"alive"
113842776,1,5,1,7,2011,"alive"
113842777,1,5,1,7,2011,"alive"
113842778,1,5,1,7,2011,"alive"
113842779,1,4,1,7,2011,"alive"
113842780,1,5,1,7,2011,"alive"
113842781,1,5,1,7,2011,"alive"
113842782,1,5,1,7,2011,"alive"
113842784,2,5,1,7,2011,"alive"
113842785,1,5,1,7,2011,"alive"
113842786,1,4,1,7,2011,"alive"
113842787,1,4,1,7,2011,"alive"
113842788,1,5,1,7,2011,"alive"
113842789,1,5,1,7,2011,"alive"
113842791,2,4,1,7,2011,"alive"
113842792,1,5,1,7,2011,"alive"
113842793,1,5,1,7,2011,"alive"
113842794,1,4,1,7,2011,"alive"
113842795,1,4,1,7,2011,"alive"
113842796,2,4,1,7,2011,"alive"
113842797,1,4,1,7,2011,"alive"
113842798,1,4,1,7,2011,"alive"
113842799,1,4,1,7,2011,"alive"
113842800,2,5,1,7,2011,"alive"
113842801,1,4,1,7,2011,"alive"
113842802,1,4,1,7,2011,"alive"
113842803,1,5,1,7,2011,"alive"
113842804,1,4,1,7,2011,"alive"
113842805,1,4,1,7,2011,"alive"
113842806,1,4,1,7,2011,"alive"
113842807,1,5,1,7,2011,"alive"
113842808,1,4,1,7,2011,"alive"
113842809,1,4,1,7,2011,"alive"
113842810,1,5,1,7,2011,"alive"
113842811,1,4,1,7,2011,"alive"
113842812,1,5,1,7,2011,"alive"
113842813,1,5,1,7,2011,"alive"
113842814,1,4,1,7,2011,"alive"
113842815,1,5,1,7,2011,"alive"
113842816,1,5,1,7,2011,"alive"
113842817,1,4,1,7,2011,"alive"
113842818,1,4,1,7,2011,"alive"
113842819,1,5,1,7,2011,"alive"
113842820,1,5,1,7,2011,"alive"
113842821,1,4,1,7,2011,"alive"
113842822,1,4,1,7,2011,"alive"
113842823,2,5,1,7,2011,"alive"
113842824,1,4,1,7,2011,"alive"
113842825,1,4,1,7,2011,"alive"
113842826,1,4,1,7,2011,"alive"
113842827,2,4,1,7,2011,"alive"
113842828,1,4,1,7,2011,"alive"
113842829,1,4,1,7,2011,"alive"
113842830,1,4,1,7,2011,"alive"
113842833,1,4,1,7,2011,"alive"
113842834,1,4,1,7,2011,"alive"
113842835,1,5,1,7,2011,"alive"
113842836,1,4,1,7,2011,"alive"
113842839,1,4,1,7,2011,"alive"
113842840,1,4,1,7,2011,"alive"
113842841,2,5,1,7,2011,"alive"
113842842,2,4,1,7,2011,"alive"
113842843,1,4,1,7,2011,"alive"
113842844,1,4,1,7,2011,"alive"
113842845,1,4,1,7,2011,"alive"
113842846,1,4,1,7,2011,"alive"
113842847,1,4,1,7,2011,"alive"
113842848,1,4,1,7,2011,"alive"
113842849,1,4,1,7,2011,"alive"
113842850,1,4,1,7,2011,"alive"
113842851,2,4,1,7,2011,"alive"
113842852,2,5,1,7,2011,"alive"
113842854,1,5,1,7,2011,"alive"
113842855,1,4,1,7,2011,"alive"
113842856,1,4,1,7,2011,"alive"
113842857,2,5,1,7,2011,"alive"
113842859,1,5,1,7,2011,"alive"
113842860,2,5,1,7,2011,"alive"
113842862,1,5,1,7,2011,"alive"
113842863,2,5,1,7,2011,"alive"
113842864,1,5,1,7,2011,"alive"
113842866,2,5,1,7,2011,"alive"
113842867,1,5,1,7,2011,"alive"
113842868,1,5,1,7,2011,"alive"
113842869,1,4,1,7,2011,"alive"
113842870,1,5,1,7,2011,"alive"
113842871,2,5,1,7,2011,"alive"
113842872,2,5,1,7,2011,"alive"
113842873,1,5,1,7,2011,"alive"
113842874,1,4,1,7,2011,"alive"
113842875,1,5,1,7,2011,"alive"
113842879,2,5,1,7,2011,"alive"
113842880,1,4,1,7,2011,"alive"
113842881,1,5,1,7,2011,"alive"
113842882,1,5,1,7,2011,"alive"
113842883,1,5,1,7,2011,"alive"
113842885,1,4,1,7,2011,"alive"
113842886,1,5,1,7,2011,"alive"
113842888,1,4,1,7,2011,"alive"
113842889,1,4,1,7,2011,"alive"
113842890,1,4,1,7,2011,"alive"
113842892,1,4,1,7,2011,"alive"
113842893,2,5,1,7,2011,"alive"
113842894,1,4,1,7,2011,"alive"
113842895,1,5,1,7,2011,"alive"
113842897,1,4,1,7,2011,"alive"
113842898,1,4,1,7,2011,"alive"
113842899,2,5,1,7,2011,"alive"
113842901,2,5,1,7,2011,"alive"
113842902,2,5,1,7,2011,"alive"
113842905,1,4,1,7,2011,"alive"
113842908,1,5,1,7,2011,"alive"
113842909,1,4,1,7,2011,"alive"
113842910,1,5,1,7,2011,"alive"
113842911,1,4,1,7,2011,"alive"
113842912,1,4,1,7,2011,"alive"
113842913,1,4,1,7,2011,"alive"
113842914,1,4,1,7,2011,"alive"
113842915,1,4,1,7,2011,"alive"
113842916,1,5,1,7,2011,"alive"
113842917,1,5,1,7,2011,"alive"
113842918,1,4,1,7,2011,"alive"
113842919,1,5,7,7,2011,"alive"
113842920,1,5,7,7,2011,"alive"
113842922,1,4,7,7,2011,"alive"
113842923,1,4,7,7,2011,"alive"
113842924,1,5,7,7,2011,"alive"
113842926,1,5,7,7,2011,"alive"
113842927,1,5,7,7,2011,"alive"
113842928,1,4,7,7,2011,"alive"
113842930,1,5,7,7,2011,"alive"
113842931,1,5,7,7,2011,"alive"
113842932,1,4,7,7,2011,"alive"
113842933,1,4,7,7,2011,"alive"
113842936,1,5,7,7,2011,"alive"
113842937,1,4,7,7,2011,"alive"
113842938,1,4,7,7,2011,"alive"
113842939,1,4,7,7,2011,"alive"
113842940,1,4,7,7,2011,"alive"
113842941,1,5,7,7,2011,"alive"
113842942,1,4,7,7,2011,"alive"
113842943,1,4,7,7,2011,"alive"
113842944,1,4,7,7,2011,"alive"
113842945,1,5,7,7,2011,"alive"
113842946,1,4,7,7,2011,"alive"
113842947,1,4,7,7,2011,"alive"
113842948,1,5,7,7,2011,"alive"
113842949,1,5,7,7,2011,"alive"
113842950,1,4,7,7,2011,"alive"
113842951,1,4,7,7,2011,"alive"
113842952,1,5,7,7,2011,"alive"
113842953,1,4,7,7,2011,"alive"
113842954,1,4,7,7,2011,"alive"
113842955,1,5,7,7,2011,"alive"
113842956,1,5,7,7,2011,"alive"
113842957,1,5,7,7,2011,"alive"
113842958,1,5,7,7,2011,"alive"
113842959,1,5,7,7,2011,"alive"
113842960,1,4,7,7,2011,"alive"
